7765,Angus Beef Steak,Angus,4,28.55,505,2025-08-20,3.728,6.310,1A-FDC87AC46572,Description for product 7765,Contains Allergen5,true,true,2024-10-05 14:54:13.747,2024-10-05 14:54:13.747
7766,Coca-Cola Zero,Coca-Cola,1,68.31,509,2025-03-28,0.872,1.982,85-C4129CDEBB66,Description for product 7766,Contains Allergen6,true,true,2024-10-05 14:54:13.747,2024-10-05 14:54:13.747
7767,Bimbo Whole Wheat Bread,Bimbo,3,62.92,293,2025-08-04,1.839,2.842,65-77EA68AF1040,Description for product 7767,Contains Allergen7,true,true,2024-10-05 14:54:13.747,2024-10-05 14:54:13.747
7768,Angus Beef Steak,Angus,4,59.26,160,2025-02-21,1.398,1.552,C1-9662CAF98AE4,Description for product 7768,Contains Allergen8,true,true,2024-10-05 14:54:13.750,2024-10-05 14:54:13.750
7769,Gala Apples,Gala,5,70.55,172,2024-12-26,4.550,3.865,ED-847119B45381,Description for product 7769,Contains Allergen9,true,true,2024-10-05 14:54:13.750,2024-10-05 14:54:13.750
7770,Pampers Diapers,Pampers,8,10.87,575,2025-07-29,0.816,1.450,BC-F8778B3A451E,Description for product 7770,Contains Allergen0,true,true,2024-10-05 14:54:13.750,2024-10-05 14:54:13.750
7771,Ariel Detergent,Ariel,9,62.09,113,2024-10-30,2.445,3.096,E0-3A2B46B74332,Description for product 7771,Contains Allergen1,true,true,2024-10-05 14:54:13.750,2024-10-05 14:54:13.750
7772,Ariel Detergent,Ariel,9,39.14,472,2025-03-13,1.835,4.748,E8-44F79AFF0CC5,Description for product 7772,Contains Allergen2,true,true,2024-10-05 14:54:13.750,2024-10-05 14:54:13.750
7773,Nestlé Whole Milk,Nestlé,2,58.76,262,2024-12-13,1.290,8.272,4A-03814657A5F5,Description for product 7773,Contains Allergen3,true,true,2024-10-05 14:54:13.753,2024-10-05 14:54:13.753
7774,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,54.35,577,2025-06-08,4.639,0.833,86-897674FB00D1,Description for product 7774,Contains Allergen4,true,true,2024-10-05 14:54:13.753,2024-10-05 14:54:13.753
7775,Bimbo Whole Wheat Bread,Bimbo,3,73.52,50,2025-02-10,1.359,6.013,4D-61463E30EF32,Description for product 7775,Contains Allergen5,true,true,2024-10-05 14:54:13.753,2024-10-05 14:54:13.753
7776,Bimbo Whole Wheat Bread,Bimbo,3,70.61,904,2024-12-24,0.810,6.105,31-77C6DB07D2AA,Description for product 7776,Contains Allergen6,true,true,2024-10-05 14:54:13.753,2024-10-05 14:54:13.753
7777,Coca-Cola Zero,Coca-Cola,1,55.21,626,2025-10-03,2.083,0.433,DD-6E06CC57EDBC,Description for product 7777,Contains Allergen7,true,true,2024-10-05 14:54:13.757,2024-10-05 14:54:13.757
7778,Gala Apples,Gala,5,72.01,414,2025-02-28,1.490,3.667,31-03E16150977B,Description for product 7778,Contains Allergen8,true,true,2024-10-05 14:54:13.757,2024-10-05 14:54:13.757
7779,Ariel Detergent,Ariel,9,27.11,37,2025-01-03,2.716,3.909,20-F4FB773E9587,Description for product 7779,Contains Allergen9,true,true,2024-10-05 14:54:13.760,2024-10-05 14:54:13.760
7780,Gatorade,Gatorade,1,37.16,458,2025-09-12,2.621,9.447,EF-A6BF8DB2AB79,Description for product 7780,Contains Allergen0,true,true,2024-10-05 14:54:13.760,2024-10-05 14:54:13.760
7781,Coca-Cola Zero,Coca-Cola,1,92.63,649,2024-10-19,0.776,0.844,27-8A27DFD9BD7D,Description for product 7781,Contains Allergen1,true,true,2024-10-05 14:54:13.760,2024-10-05 14:54:13.760
7782,Pampers Diapers,Pampers,8,20.83,606,2025-04-18,0.980,8.720,98-B87056803C22,Description for product 7782,Contains Allergen2,true,true,2024-10-05 14:54:13.760,2024-10-05 14:54:13.760
7783,Bimbo Whole Wheat Bread,Bimbo,3,8.96,689,2025-05-01,1.080,4.242,5C-971B8195FCFF,Description for product 7783,Contains Allergen3,true,true,2024-10-05 14:54:13.760,2024-10-05 14:54:13.760
7784,Angus Beef Steak,Angus,4,9.32,677,2025-01-06,1.430,3.869,CA-B0B53171A04F,Description for product 7784,Contains Allergen4,true,true,2024-10-05 14:54:13.763,2024-10-05 14:54:13.763
7785,Pampers Diapers,Pampers,8,22.21,875,2024-11-03,0.867,3.858,8D-396BEF6BF49A,Description for product 7785,Contains Allergen5,true,true,2024-10-05 14:54:13.763,2024-10-05 14:54:13.763
7786,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,91.80,184,2024-11-04,1.549,2.293,23-DE85426E415C,Description for product 7786,Contains Allergen6,true,true,2024-10-05 14:54:13.767,2024-10-05 14:54:13.767
7787,Coca-Cola Zero,Coca-Cola,1,24.80,514,2024-12-01,1.486,5.562,44-BCFAAE21D12F,Description for product 7787,Contains Allergen7,true,true,2024-10-05 14:54:13.767,2024-10-05 14:54:13.767
7788,Dove Shampoo,Dove,10,99.68,76,2025-07-30,1.434,3.710,F9-1E5783B75BE7,Description for product 7788,Contains Allergen8,true,true,2024-10-05 14:54:13.767,2024-10-05 14:54:13.767
7789,M&M's Chocolates,M&M's,7,41.85,444,2025-09-20,4.505,5.719,34-8D921094CD69,Description for product 7789,Contains Allergen9,true,true,2024-10-05 14:54:13.770,2024-10-05 14:54:13.770
7790,Pampers Diapers,Pampers,8,1.48,769,2025-08-05,4.625,7.424,2B-5CC12FB20890,Description for product 7790,Contains Allergen0,true,true,2024-10-05 14:54:13.770,2024-10-05 14:54:13.770
7791,Nestlé Whole Milk,Nestlé,2,95.33,256,2024-12-14,1.345,0.592,63-DE4AB1AA2ACC,Description for product 7791,Contains Allergen1,true,true,2024-10-05 14:54:13.770,2024-10-05 14:54:13.770
7792,Dove Shampoo,Dove,10,21.56,797,2025-09-27,1.226,7.623,7E-0D581CF53C7D,Description for product 7792,Contains Allergen2,true,true,2024-10-05 14:54:13.770,2024-10-05 14:54:13.770
7793,Dove Shampoo,Dove,10,46.04,253,2025-04-29,2.357,1.427,1A-8AE51C116467,Description for product 7793,Contains Allergen3,true,true,2024-10-05 14:54:13.773,2024-10-05 14:54:13.773
7794,Coca-Cola Zero,Coca-Cola,1,24.96,69,2025-05-11,3.228,6.564,75-527F898AC05A,Description for product 7794,Contains Allergen4,true,true,2024-10-05 14:54:13.773,2024-10-05 14:54:13.773
7795,Pampers Diapers,Pampers,8,37.23,443,2025-09-20,5.065,2.690,86-EF512C153DE2,Description for product 7795,Contains Allergen5,true,true,2024-10-05 14:54:13.773,2024-10-05 14:54:13.773
7796,Dove Shampoo,Dove,10,93.58,532,2025-04-02,3.671,7.555,4C-C88B4ED766BF,Description for product 7796,Contains Allergen6,true,true,2024-10-05 14:54:13.773,2024-10-05 14:54:13.773
7797,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,51.20,978,2024-11-03,2.899,7.473,F5-C33F4F0EEE5B,Description for product 7797,Contains Allergen7,true,true,2024-10-05 14:54:13.777,2024-10-05 14:54:13.777
7798,Angus Beef Steak,Angus,4,88.13,585,2025-06-12,2.117,7.393,E3-FE0DB5039A84,Description for product 7798,Contains Allergen8,true,true,2024-10-05 14:54:13.777,2024-10-05 14:54:13.777
7799,Lays Potato Chips,Lays,7,57.23,497,2024-12-06,1.384,7.190,38-79E4D5385D2D,Description for product 7799,Contains Allergen9,true,true,2024-10-05 14:54:13.780,2024-10-05 14:54:13.780
7800,Pampers Diapers,Pampers,8,93.37,281,2024-10-11,1.508,5.062,6E-B6E76B7C8B41,Description for product 7800,Contains Allergen0,true,true,2024-10-05 14:54:13.780,2024-10-05 14:54:13.780
7801,Coca-Cola Zero,Coca-Cola,1,36.78,143,2025-01-28,1.168,7.723,13-9DDC5202681C,Description for product 7801,Contains Allergen1,true,true,2024-10-05 14:54:13.780,2024-10-05 14:54:13.780
7802,Gala Apples,Gala,5,56.08,757,2025-09-03,3.969,1.849,71-F1E4EA7A5AD3,Description for product 7802,Contains Allergen2,true,true,2024-10-05 14:54:13.780,2024-10-05 14:54:13.780
7803,Gala Apples,Gala,5,80.05,446,2025-08-25,4.917,9.933,4F-824183DB2EA4,Description for product 7803,Contains Allergen3,true,true,2024-10-05 14:54:13.780,2024-10-05 14:54:13.780
7804,Lays Potato Chips,Lays,7,5.12,805,2025-07-22,4.573,5.899,0F-269E41EA5424,Description for product 7804,Contains Allergen4,true,true,2024-10-05 14:54:13.783,2024-10-05 14:54:13.783
7805,Gala Apples,Gala,5,87.65,337,2024-10-09,1.233,5.714,D5-4096A39F6A02,Description for product 7805,Contains Allergen5,true,true,2024-10-05 14:54:13.783,2024-10-05 14:54:13.783
7806,Angus Beef Steak,Angus,4,86.09,876,2024-12-19,4.770,9.467,E8-7A6B8D24BCD5,Description for product 7806,Contains Allergen6,true,true,2024-10-05 14:54:13.783,2024-10-05 14:54:13.783
7807,Gala Apples,Gala,5,80.24,995,2025-05-01,2.383,1.154,E3-D3C81EA1E884,Description for product 7807,Contains Allergen7,true,true,2024-10-05 14:54:13.783,2024-10-05 14:54:13.783
7808,Pampers Diapers,Pampers,8,89.93,562,2025-04-24,4.473,7.360,48-2B7870729A83,Description for product 7808,Contains Allergen8,true,true,2024-10-05 14:54:13.787,2024-10-05 14:54:13.787
7809,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,66.87,772,2025-04-13,1.657,9.854,10-7E027662EB8E,Description for product 7809,Contains Allergen9,true,true,2024-10-05 14:54:13.787,2024-10-05 14:54:13.787
7810,Dove Shampoo,Dove,10,29.16,335,2025-08-20,4.136,4.383,16-2E0D7B1651D8,Description for product 7810,Contains Allergen0,true,true,2024-10-05 14:54:13.787,2024-10-05 14:54:13.787
7811,Coca-Cola Zero,Coca-Cola,1,14.34,292,2025-05-27,2.777,7.634,52-4EAAF4A4DB44,Description for product 7811,Contains Allergen1,true,true,2024-10-05 14:54:13.790,2024-10-05 14:54:13.790
7812,Bimbo Whole Wheat Bread,Bimbo,3,43.17,300,2024-10-23,4.751,3.296,74-A28C028F9CF6,Description for product 7812,Contains Allergen2,true,true,2024-10-05 14:54:13.790,2024-10-05 14:54:13.790
7813,Pampers Diapers,Pampers,8,42.97,336,2025-09-19,4.794,8.340,15-306E39F64459,Description for product 7813,Contains Allergen3,true,true,2024-10-05 14:54:13.790,2024-10-05 14:54:13.790
7814,Bimbo Whole Wheat Bread,Bimbo,3,26.83,39,2024-10-09,3.351,6.571,4F-75A587656946,Description for product 7814,Contains Allergen4,true,true,2024-10-05 14:54:13.790,2024-10-05 14:54:13.790
7815,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,25.87,969,2024-10-07,2.242,5.436,5B-2491E2A1F619,Description for product 7815,Contains Allergen5,true,true,2024-10-05 14:54:13.793,2024-10-05 14:54:13.793
7816,Lays Potato Chips,Lays,7,45.16,29,2024-11-01,3.224,7.885,1C-89ABD5B8915D,Description for product 7816,Contains Allergen6,true,true,2024-10-05 14:54:13.793,2024-10-05 14:54:13.793
7817,Dove Shampoo,Dove,10,96.97,114,2025-01-06,1.153,1.708,D7-CC34754DBE6A,Description for product 7817,Contains Allergen7,true,true,2024-10-05 14:54:13.793,2024-10-05 14:54:13.793
7818,Organic Bananas,Organic,5,81.08,961,2025-07-16,1.957,9.572,BD-3F45C6AE75C8,Description for product 7818,Contains Allergen8,true,true,2024-10-05 14:54:13.793,2024-10-05 14:54:13.793
7819,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,38.21,22,2025-07-16,0.741,4.351,3B-48775EBE3535,Description for product 7819,Contains Allergen9,true,true,2024-10-05 14:54:13.797,2024-10-05 14:54:13.797
7820,Pampers Diapers,Pampers,8,16.58,197,2025-07-26,4.621,3.862,EC-55D22270328B,Description for product 7820,Contains Allergen0,true,true,2024-10-05 14:54:13.797,2024-10-05 14:54:13.797
7821,Gala Apples,Gala,5,70.44,177,2024-10-14,0.674,9.350,C6-4275072B433B,Description for product 7821,Contains Allergen1,true,true,2024-10-05 14:54:13.800,2024-10-05 14:54:13.800
7822,Cherry Tomatoes,Cherry,5,25.75,310,2025-04-12,0.949,2.302,2E-E4A06E2EB31C,Description for product 7822,Contains Allergen2,true,true,2024-10-05 14:54:13.800,2024-10-05 14:54:13.800
7823,Ariel Detergent,Ariel,9,94.37,941,2025-08-18,0.550,5.898,61-2B87B2E1A81B,Description for product 7823,Contains Allergen3,true,true,2024-10-05 14:54:13.800,2024-10-05 14:54:13.800
7824,Bimbo Whole Wheat Bread,Bimbo,3,73.66,369,2025-05-13,2.116,9.571,F3-3D2DFC78417E,Description for product 7824,Contains Allergen4,true,true,2024-10-05 14:54:13.800,2024-10-05 14:54:13.800
7825,Pampers Diapers,Pampers,8,46.99,950,2025-05-24,2.236,7.532,89-778CC2A5185A,Description for product 7825,Contains Allergen5,true,true,2024-10-05 14:54:13.800,2024-10-05 14:54:13.800
7826,Lays Potato Chips,Lays,7,22.89,389,2025-05-21,0.492,6.981,1C-FF9F21D55F1C,Description for product 7826,Contains Allergen6,true,true,2024-10-05 14:54:13.803,2024-10-05 14:54:13.803
7827,Nestlé Whole Milk,Nestlé,2,46.94,389,2025-02-10,2.960,9.032,53-0D4E20239D06,Description for product 7827,Contains Allergen7,true,true,2024-10-05 14:54:13.803,2024-10-05 14:54:13.803
7828,Lays Potato Chips,Lays,7,2.95,963,2025-02-10,3.535,9.450,20-B59A086F2078,Description for product 7828,Contains Allergen8,true,true,2024-10-05 14:54:13.803,2024-10-05 14:54:13.803
7829,Lays Potato Chips,Lays,7,35.16,213,2025-02-16,2.779,1.063,61-33BE0C37BBC6,Description for product 7829,Contains Allergen9,true,true,2024-10-05 14:54:13.807,2024-10-05 14:54:13.807
7830,Bimbo Whole Wheat Bread,Bimbo,3,78.64,817,2024-11-26,4.882,4.485,FB-38C49C1A0878,Description for product 7830,Contains Allergen0,true,true,2024-10-05 14:54:13.807,2024-10-05 14:54:13.807
7831,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,52.42,921,2025-02-02,0.887,5.195,D2-8513D8BB5F44,Description for product 7831,Contains Allergen1,true,true,2024-10-05 14:54:13.807,2024-10-05 14:54:13.807
7832,Pampers Diapers,Pampers,8,8.20,403,2024-10-21,2.394,2.132,3E-544656A49D66,Description for product 7832,Contains Allergen2,true,true,2024-10-05 14:54:13.810,2024-10-05 14:54:13.810
7833,Lays Potato Chips,Lays,7,5.48,212,2025-02-21,0.819,8.973,BD-7D09429F46F8,Description for product 7833,Contains Allergen3,true,true,2024-10-05 14:54:13.810,2024-10-05 14:54:13.810
7834,Dove Shampoo,Dove,10,51.22,31,2025-03-10,0.538,7.660,09-8E3D41FEC48A,Description for product 7834,Contains Allergen4,true,true,2024-10-05 14:54:13.810,2024-10-05 14:54:13.810
7835,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,13.71,673,2025-01-07,2.942,9.186,80-73DC99AA88BD,Description for product 7835,Contains Allergen5,true,true,2024-10-05 14:54:13.810,2024-10-05 14:54:13.810
7836,Coca-Cola Zero,Coca-Cola,1,96.03,928,2025-09-29,2.325,8.227,F7-B5408BEE1A2F,Description for product 7836,Contains Allergen6,true,true,2024-10-05 14:54:13.813,2024-10-05 14:54:13.813
7837,Coca-Cola Zero,Coca-Cola,1,11.08,112,2025-07-06,2.052,0.403,97-44F656692DB6,Description for product 7837,Contains Allergen7,true,true,2024-10-05 14:54:13.813,2024-10-05 14:54:13.813
7838,Ariel Detergent,Ariel,9,90.90,443,2025-02-14,1.760,3.933,F9-AA4383F79739,Description for product 7838,Contains Allergen8,true,true,2024-10-05 14:54:13.813,2024-10-05 14:54:13.813
7839,Coca-Cola Zero,Coca-Cola,1,9.73,616,2025-04-23,0.293,3.053,2E-A3F671E0C9E2,Description for product 7839,Contains Allergen9,true,true,2024-10-05 14:54:13.813,2024-10-05 14:54:13.813
7840,Angus Beef Steak,Angus,4,91.85,764,2024-11-10,2.842,2.815,7B-505174FA5166,Description for product 7840,Contains Allergen0,true,true,2024-10-05 14:54:13.817,2024-10-05 14:54:13.817
7841,Pampers Diapers,Pampers,8,29.33,753,2025-06-16,3.917,6.250,A5-D285FF62D565,Description for product 7841,Contains Allergen1,true,true,2024-10-05 14:54:13.817,2024-10-05 14:54:13.817
7842,Pampers Diapers,Pampers,8,16.48,876,2025-04-18,2.957,2.221,C9-1D0007AE66F7,Description for product 7842,Contains Allergen2,true,true,2024-10-05 14:54:13.820,2024-10-05 14:54:13.820
7843,Nestlé Whole Milk,Nestlé,2,84.74,259,2025-06-22,0.117,6.920,20-972FA4C0FAC1,Description for product 7843,Contains Allergen3,true,true,2024-10-05 14:54:13.820,2024-10-05 14:54:13.820
7844,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,2.81,510,2025-04-21,3.696,0.767,27-5DA584263220,Description for product 7844,Contains Allergen4,true,true,2024-10-05 14:54:13.820,2024-10-05 14:54:13.820
7845,Dove Shampoo,Dove,10,8.96,15,2025-01-03,2.769,0.523,08-A8869C14A971,Description for product 7845,Contains Allergen5,true,true,2024-10-05 14:54:13.820,2024-10-05 14:54:13.820
7846,Nestlé Whole Milk,Nestlé,2,37.53,852,2025-03-16,4.697,5.308,DC-974580088766,Description for product 7846,Contains Allergen6,true,true,2024-10-05 14:54:13.823,2024-10-05 14:54:13.823
7847,Bimbo Whole Wheat Bread,Bimbo,3,66.31,425,2025-03-04,4.086,6.515,06-39CF1576F46F,Description for product 7847,Contains Allergen7,true,true,2024-10-05 14:54:13.823,2024-10-05 14:54:13.823
7848,Coca-Cola Zero,Coca-Cola,1,86.12,823,2025-04-12,3.187,9.153,FB-AED5D26E4149,Description for product 7848,Contains Allergen8,true,true,2024-10-05 14:54:13.823,2024-10-05 14:54:13.823
7849,Pampers Diapers,Pampers,8,32.91,800,2024-11-26,1.208,5.382,53-8014592008B0,Description for product 7849,Contains Allergen9,true,true,2024-10-05 14:54:13.823,2024-10-05 14:54:13.823
7850,Bimbo Whole Wheat Bread,Bimbo,3,67.31,831,2024-11-04,4.141,5.593,CB-EB61F842D6AE,Description for product 7850,Contains Allergen0,true,true,2024-10-05 14:54:13.827,2024-10-05 14:54:13.827
7851,Pampers Diapers,Pampers,8,63.17,653,2025-07-24,1.411,4.905,F1-3E38B3918BAE,Description for product 7851,Contains Allergen1,true,true,2024-10-05 14:54:13.827,2024-10-05 14:54:13.827
7852,Digestive Cookies,Digestive,3,1.43,942,2025-05-12,0.749,2.653,43-93D5E661E183,Description for product 7852,Contains Allergen2,true,true,2024-10-05 14:54:13.827,2024-10-05 14:54:13.827
7853,Angus Beef Steak,Angus,4,14.78,85,2025-06-30,1.459,7.162,EC-3B984F18BDED,Description for product 7853,Contains Allergen3,true,true,2024-10-05 14:54:13.830,2024-10-05 14:54:13.830
7854,Lays Potato Chips,Lays,7,90.79,137,2025-01-06,0.503,2.266,C0-7700643D7100,Description for product 7854,Contains Allergen4,true,true,2024-10-05 14:54:13.830,2024-10-05 14:54:13.830
7855,Bimbo Whole Wheat Bread,Bimbo,3,69.59,223,2025-07-26,1.393,4.093,A7-09CE0794115C,Description for product 7855,Contains Allergen5,true,true,2024-10-05 14:54:13.830,2024-10-05 14:54:13.830
7856,Coca-Cola Zero,Coca-Cola,1,85.30,901,2024-12-25,4.962,7.993,12-CE43215A92F8,Description for product 7856,Contains Allergen6,true,true,2024-10-05 14:54:13.830,2024-10-05 14:54:13.830
7857,Ariel Detergent,Ariel,9,52.58,595,2024-11-01,1.501,1.973,5B-8F01A9B15779,Description for product 7857,Contains Allergen7,true,true,2024-10-05 14:54:13.830,2024-10-05 14:54:13.830
7858,Lays Potato Chips,Lays,7,75.63,516,2024-11-13,2.404,2.232,0E-01CE32027DBA,Description for product 7858,Contains Allergen8,true,true,2024-10-05 14:54:13.833,2024-10-05 14:54:13.833
7859,Ariel Detergent,Ariel,9,20.86,108,2025-08-30,0.517,9.359,13-90BD8BE0A6BC,Description for product 7859,Contains Allergen9,true,true,2024-10-05 14:54:13.833,2024-10-05 14:54:13.833
7860,Bimbo Whole Wheat Bread,Bimbo,3,39.15,534,2025-08-17,1.497,6.892,AD-5EFC617FBD43,Description for product 7860,Contains Allergen0,true,true,2024-10-05 14:54:13.833,2024-10-05 14:54:13.833
7861,Bimbo Whole Wheat Bread,Bimbo,3,18.97,775,2025-02-08,2.306,2.666,8F-674BF9B8FC92,Description for product 7861,Contains Allergen1,true,true,2024-10-05 14:54:13.837,2024-10-05 14:54:13.837
7862,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,62.73,578,2025-04-28,2.707,4.878,E4-ED1F6A762D60,Description for product 7862,Contains Allergen2,true,true,2024-10-05 14:54:13.837,2024-10-05 14:54:13.837
7863,Bimbo Whole Wheat Bread,Bimbo,3,100.27,423,2025-04-23,3.022,9.154,99-535AB208FB34,Description for product 7863,Contains Allergen3,true,true,2024-10-05 14:54:13.837,2024-10-05 14:54:13.837
7864,Nestlé Whole Milk,Nestlé,2,92.28,355,2025-05-07,5.046,9.169,74-15A203125A75,Description for product 7864,Contains Allergen4,true,true,2024-10-05 14:54:13.840,2024-10-05 14:54:13.840
7865,Coca-Cola Zero,Coca-Cola,1,30.09,42,2025-06-05,4.363,4.994,41-23391288AE09,Description for product 7865,Contains Allergen5,true,true,2024-10-05 14:54:13.840,2024-10-05 14:54:13.840
7866,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,83.11,846,2024-10-14,3.126,8.889,34-EB5BD3192500,Description for product 7866,Contains Allergen6,true,true,2024-10-05 14:54:13.840,2024-10-05 14:54:13.840
7867,Ariel Detergent,Ariel,9,74.91,230,2025-02-10,2.310,5.780,80-23F97FBBDCF7,Description for product 7867,Contains Allergen7,true,true,2024-10-05 14:54:13.840,2024-10-05 14:54:13.840
7868,Bimbo Whole Wheat Bread,Bimbo,3,82.45,342,2024-12-30,1.356,0.539,DC-CFDC28808C6E,Description for product 7868,Contains Allergen8,true,true,2024-10-05 14:54:13.843,2024-10-05 14:54:13.843
7869,Nestlé Whole Milk,Nestlé,2,43.18,499,2025-04-15,0.887,0.610,E9-06129BEDBA49,Description for product 7869,Contains Allergen9,true,true,2024-10-05 14:54:13.843,2024-10-05 14:54:13.843
7870,Bimbo Whole Wheat Bread,Bimbo,3,84.72,854,2025-09-05,2.296,7.928,B4-2E11C1794FD9,Description for product 7870,Contains Allergen0,true,true,2024-10-05 14:54:13.843,2024-10-05 14:54:13.843
7871,Lays Potato Chips,Lays,7,69.16,105,2025-05-03,0.124,4.888,22-08B671190AAF,Description for product 7871,Contains Allergen1,true,true,2024-10-05 14:54:13.847,2024-10-05 14:54:13.847
7872,Bimbo Whole Wheat Bread,Bimbo,3,38.29,673,2025-01-03,4.705,9.812,CA-4EA8E6FAEEB0,Description for product 7872,Contains Allergen2,true,true,2024-10-05 14:54:13.847,2024-10-05 14:54:13.847
7873,Nestlé Whole Milk,Nestlé,2,97.47,271,2024-11-25,2.910,9.999,0B-DE7433830F1C,Description for product 7873,Contains Allergen3,true,true,2024-10-05 14:54:13.847,2024-10-05 14:54:13.847
7874,Gala Apples,Gala,5,40.22,551,2025-04-24,0.321,1.856,7B-7D2F51DEBE62,Description for product 7874,Contains Allergen4,true,true,2024-10-05 14:54:13.850,2024-10-05 14:54:13.850
7875,Coca-Cola Zero,Coca-Cola,1,75.91,923,2025-09-10,4.690,7.841,7B-920B4E1596D2,Description for product 7875,Contains Allergen5,true,true,2024-10-05 14:54:13.850,2024-10-05 14:54:13.850
7876,Pampers Diapers,Pampers,8,88.45,163,2024-11-19,0.887,8.145,83-5ABA1F239FA7,Description for product 7876,Contains Allergen6,true,true,2024-10-05 14:54:13.850,2024-10-05 14:54:13.850
7877,Nestlé Whole Milk,Nestlé,2,87.04,601,2024-12-23,3.702,8.976,57-34C744E17B8C,Description for product 7877,Contains Allergen7,true,true,2024-10-05 14:54:13.850,2024-10-05 14:54:13.850
7878,Gala Apples,Gala,5,96.93,979,2025-04-09,4.883,3.468,7D-0A8DF3ECA0FE,Description for product 7878,Contains Allergen8,true,true,2024-10-05 14:54:13.853,2024-10-05 14:54:13.853
7879,Gala Apples,Gala,5,99.60,456,2025-02-08,3.549,4.189,AF-09B37779D949,Description for product 7879,Contains Allergen9,true,true,2024-10-05 14:54:13.853,2024-10-05 14:54:13.853
7880,Coca-Cola Zero,Coca-Cola,1,4.66,147,2025-06-03,1.906,2.014,3F-48B1937A78CE,Description for product 7880,Contains Allergen0,true,true,2024-10-05 14:54:13.853,2024-10-05 14:54:13.853
7881,Dove Shampoo,Dove,10,8.35,876,2025-02-28,3.950,8.750,08-735DE8F46710,Description for product 7881,Contains Allergen1,true,true,2024-10-05 14:54:13.857,2024-10-05 14:54:13.857
7882,Lays Potato Chips,Lays,7,66.40,272,2024-11-12,0.359,4.338,EF-2E25123AA7F6,Description for product 7882,Contains Allergen2,true,true,2024-10-05 14:54:13.857,2024-10-05 14:54:13.857
7883,Ariel Detergent,Ariel,9,76.32,310,2025-01-23,2.562,7.974,A9-204EB9627204,Description for product 7883,Contains Allergen3,true,true,2024-10-05 14:54:13.857,2024-10-05 14:54:13.857
7884,Nestlé Whole Milk,Nestlé,2,98.88,455,2025-07-08,1.793,6.672,F9-1A2A12F5C54F,Description for product 7884,Contains Allergen4,true,true,2024-10-05 14:54:13.860,2024-10-05 14:54:13.860
7885,Coca-Cola Zero,Coca-Cola,1,33.64,210,2024-11-27,3.188,5.519,47-90B8E67042F0,Description for product 7885,Contains Allergen5,true,true,2024-10-05 14:54:13.860,2024-10-05 14:54:13.860
7886,Ariel Detergent,Ariel,9,46.26,195,2025-07-23,1.554,1.038,7F-666EE37B4E46,Description for product 7886,Contains Allergen6,true,true,2024-10-05 14:54:13.860,2024-10-05 14:54:13.860
7887,Lays Potato Chips,Lays,7,85.46,237,2025-07-26,3.375,8.098,C3-76E4FCC3AC5B,Description for product 7887,Contains Allergen7,true,true,2024-10-05 14:54:13.860,2024-10-05 14:54:13.860
7888,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,63.51,481,2025-01-09,5.080,4.959,83-AC799CCA4A65,Description for product 7888,Contains Allergen8,true,true,2024-10-05 14:54:13.860,2024-10-05 14:54:13.860
7889,Pampers Diapers,Pampers,8,3.04,861,2025-04-30,3.108,2.608,FB-8F39A35105C2,Description for product 7889,Contains Allergen9,true,true,2024-10-05 14:54:13.863,2024-10-05 14:54:13.863
7890,Bimbo Whole Wheat Bread,Bimbo,3,20.40,392,2025-04-17,2.748,2.223,64-B4C7FC6EF506,Description for product 7890,Contains Allergen0,true,true,2024-10-05 14:54:13.863,2024-10-05 14:54:13.863
7891,Angus Beef Steak,Angus,4,56.73,455,2025-05-21,3.410,3.240,91-7CC0A0C01245,Description for product 7891,Contains Allergen1,true,true,2024-10-05 14:54:13.863,2024-10-05 14:54:13.863
7892,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,97.25,895,2025-08-15,1.630,5.828,CC-9E649ED8E48C,Description for product 7892,Contains Allergen2,true,true,2024-10-05 14:54:13.863,2024-10-05 14:54:13.863
7893,Coca-Cola Zero,Coca-Cola,1,64.90,916,2025-09-05,2.103,4.492,6F-9C017D056763,Description for product 7893,Contains Allergen3,true,true,2024-10-05 14:54:13.867,2024-10-05 14:54:13.867
7894,Häagen-Dazs Vanilla Ice Cream,Häagen-Dazs,6,35.80,876,2025-08-16,3.585,9.459,88-E6F212E85B0A,Description for product 7894,Contains Allergen4,true,true,2024-10-05 14:54:13.867,2024-10-05 14:54:13.867
7895,Bimbo Whole Wheat Bread,Bimbo,3,12.27,841,2024-10-24,1.165,6.176,9B-B4847FAAE287,Description for product 7895,Contains Allergen5,true,true,2024-10-05 14:54:13.870,2024-10-05 14:54:13.870
